obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temperature,dpc_ctd_seawater_conductivity,salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('127',)",3771254628,5,34.32580185,3774706964,3774706966,3771254628,0,internal_timestamp,265.2799988,447465,1562265828,6.80369997,3.432580185,34.00859173,1027.888057,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('128',)",3771254648,5,34.31729889,3774706964,3774706966,3771254648,0,internal_timestamp,270.4299927,449851,1562265848,6.789599895,3.431729889,34.01066658,1027.915301,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('129',)",3771254668,5,34.31060028,3774706964,3774706966,3771254668,0,internal_timestamp,275.6099854,443531,1562265868,6.778699875,3.431060028,34.01154874,1027.941294,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('130',)",3771254688,5,34.29389954,3774706964,3774706966,3771254688,0,internal_timestamp,280.75,446846,1562265888,6.75549984,3.429389954,34.01359941,1027.969747,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('131',)",3771254708,5,34.26979828,3774706964,3774706966,3771254708,0,internal_timestamp,285.9400024,449801,1562265908,6.722599983,3.426979828,34.01706567,1028.000896,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('132',)",3771254728,5,34.2641983,3774706964,3774706966,3771254728,0,internal_timestamp,291.0299988,454119,1562265928,6.713500023,3.42641983,34.01741924,1028.025805,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('133',)",3771254748,5,34.2580986,3774706964,3774706966,3771254748,0,internal_timestamp,296.2000122,449104,1562265948,6.703800201,3.42580986,34.01777662,1028.051166,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('134',)",3771254768,5,34.25579834,3774706964,3774706966,3771254768,0,internal_timestamp,301.4700012,453102,1562265968,6.698599815,3.425579834,34.01782176,1028.076108,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('135',)",3771254788,5,34.23350143,3774706964,3774706966,3771254788,0,internal_timestamp,306.6799927,449492,1562265988,6.667699814,3.423350143,34.02128213,1028.107063,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('136',)",3771254808,5,34.22729874,3774706964,3774706966,3771254808,0,internal_timestamp,311.9200134,453523,1562266008,6.657800198,3.422729874,34.02168887,1028.132816,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('137',)",3771254828,5,34.22439957,3774706964,3774706966,3771254828,0,internal_timestamp,317.1300049,445666,1562266028,6.651299953,3.422439957,34.0223905,1028.158187,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('138',)",3771254848,5,34.22259903,3774706964,3774706966,3771254848,0,internal_timestamp,322.3299866,451722,1562266048,6.646699905,3.422259903,34.02242781,1028.182722,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('139',)",3771254868,5,34.20999908,3774706964,3774706966,3771254868,0,internal_timestamp,327.5400085,453244,1562266068,6.627699852,3.420999908,34.02480247,1028.211154,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('140',)",3771254888,5,34.20830154,3774706964,3774706966,3771254888,0,internal_timestamp,332.7399902,465243,1562266088,6.623600006,3.420830154,34.02445838,1028.235316,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('141',)",3771254908,5,34.20930099,3774706964,3774706966,3771254908,0,internal_timestamp,338.019989,447647,1562266108,6.622099876,3.420930099,34.02447955,1028.259767,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('142',)",3771254928,5,34.1957016,3774706964,3774706966,3771254928,0,internal_timestamp,343.25,450277,1562266128,6.602300167,3.41957016,34.02653222,1028.288146,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('143',)",3771254948,5,34.18939972,3774706964,3774706966,3771254948,0,internal_timestamp,348.4700012,461672,1562266148,6.591300011,3.418939972,34.02793179,1028.314732,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('144',)",3771254968,5,34.1651001,3774706964,3774706966,3771254968,0,internal_timestamp,353.7000122,465048,1562266168,6.559299946,3.41651001,34.03024796,1028.345019,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('145',)",3771254988,5,34.1242981,3774706964,3774706966,3771254988,0,internal_timestamp,359,460481,1562266188,6.507599831,3.41242981,34.0338049,1028.379334,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('146',)",3771255008,5,34.1012001,3774706964,3774706966,3771255008,0,internal_timestamp,364.2600098,466004,1562266208,6.477499962,3.41012001,34.03553645,1028.40901,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('147',)",3771255028,5,34.0862999,3774706964,3774706966,3771255028,0,internal_timestamp,369.5599976,464830,1562266228,6.454199791,3.40862999,34.03958078,1028.439738,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('148',)",3771255048,5,34.0591011,3774706964,3774706966,3771255048,0,internal_timestamp,374.8999939,463918,1562266248,6.418700218,3.40591011,34.04208329,1028.471127,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('149',)",3771255068,5,34.03950119,3774706964,3774706966,3771255068,0,internal_timestamp,380.1799927,463819,1562266268,6.393099785,3.403950119,34.04320146,1028.499773,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('150',)",3771255088,5,34.02659988,3774706964,3774706966,3771255088,0,internal_timestamp,385.3999939,465367,1562266288,6.375899792,3.402659988,34.04343003,1028.526278,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('151',)",3771255108,5,34.02220154,3774706964,3774706966,3771255108,0,internal_timestamp,390.6600037,461351,1562266308,6.368199825,3.402220154,34.04363484,1028.551631,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('152',)",3771255128,5,34.01610184,3774706964,3774706966,3771255128,0,internal_timestamp,395.9100037,477379,1562266328,6.358799934,3.401610184,34.04364519,1028.577019,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('153',)",3771255148,5,34.00500107,3774706964,3774706966,3771255148,0,internal_timestamp,401.1700134,475448,1562266348,6.342299938,3.400500107,34.04515753,1028.604616,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('154',)",3771255168,5,33.99000168,3774706964,3774706966,3771255168,0,internal_timestamp,406.3900146,460676,1562266368,6.32159996,3.399000168,34.04653325,1028.632498,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('155',)",3771255188,5,33.98199844,3774706964,3774706966,3771255188,0,internal_timestamp,411.6600037,474559,1562266388,6.309800148,3.398199844,34.04680438,1028.658502,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('156',)",3771255209,5,33.97969818,3774706964,3774706966,3771255209,0,internal_timestamp,416.9500122,521245,1562266408,6.304999828,3.397969818,34.0464415,1028.68313,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('157',)",3771255228,5,33.94639969,3774706964,3774706966,3771255228,0,internal_timestamp,422.2900085,455176,1562266428,6.262700081,3.394639969,34.04889647,1028.715386,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('158',)",3771255248,5,33.92089844,3774706964,3774706966,3771255248,0,internal_timestamp,427.5100098,459838,1562266448,6.22840023,3.392089844,34.05211683,1028.746581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('159',)",3771255269,5,33.89450073,3774706964,3774706966,3771255269,0,internal_timestamp,432.7999878,516646,1562266468,6.19329977,3.389450073,34.05509623,1028.778009,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('160',)",3771255288,5,33.88610077,3774706964,3774706966,3771255288,0,internal_timestamp,438.1099854,472752,1562266488,6.182099819,3.388610077,34.0542981,1028.803266,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('161',)",3771255308,5,33.88259888,3774706964,3774706966,3771255308,0,internal_timestamp,443.3599854,458725,1562266508,6.175600052,3.388259888,34.05430678,1028.828234,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('162',)",3771255328,5,33.86349869,3774706964,3774706966,3771255328,0,internal_timestamp,448.5899963,489860,1562266528,6.150499821,3.386349869,34.05547274,1028.856578,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('163',)",3771255348,5,33.84280014,3774706964,3774706966,3771255348,0,internal_timestamp,453.8699951,469788,1562266548,6.122300148,3.384280014,34.05792008,1028.886581,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('164',)",3771255368,5,33.82860184,3774706964,3774706966,3771255368,0,internal_timestamp,459.1300049,455548,1562266568,6.101299763,3.382860184,34.06045033,1028.915566,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('165',)",3771255388,5,33.80709839,3774706964,3774706966,3771255388,0,internal_timestamp,464.4100037,486735,1562266588,6.071000099,3.380709839,34.06409134,1028.946788,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('166',)",3771255408,5,33.79460144,3774706964,3774706966,3771255408,0,internal_timestamp,469.7000122,469851,1562266608,6.053599834,3.379460144,34.06490815,1028.974064,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('167',)",3771255428,5,33.78229904,3774706964,3774706966,3771255428,0,internal_timestamp,474.9899902,471726,1562266628,6.035900116,3.378229904,34.06624121,1029.001785,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('168',)",3771255448,5,33.75999832,3774706964,3774706966,3771255448,0,internal_timestamp,480.3299866,472338,1562266648,6.003900051,3.375999832,34.07065445,1029.034111,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('169',)",3771255468,5,33.75659943,3774706964,3774706966,3771255468,0,internal_timestamp,485.6199951,469906,1562266668,5.997799873,3.375659943,34.07035579,1029.058959,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('170',)",3771255488,5,33.7541008,3774706964,3774706966,3771255488,0,internal_timestamp,490.9200134,466625,1562266688,5.992099762,3.37541008,34.07066193,1029.084273,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('171',)",3771255508,5,33.7358017,3774706964,3774706966,3771255508,0,internal_timestamp,496.1900024,481585,1562266708,5.966100216,3.37358017,34.07358592,1029.114281,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('172',)",3771255528,5,33.69049835,3774706964,3774706966,3771255528,0,internal_timestamp,501.4599915,469781,1562266728,5.904799938,3.369049835,34.08155935,1029.153067,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('173',)",3771255548,5,33.64189911,3774706964,3774706966,3771255548,0,internal_timestamp,506.7000122,484063,1562266748,5.840499878,3.364189911,34.08883867,1029.191543,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('174',)",3771255568,5,33.59159851,3774706964,3774706966,3771255568,0,internal_timestamp,511.9500122,469427,1562266768,5.777400017,3.359159851,34.09297256,1029.227388,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('175',)",3771255588,5,33.52339935,3774706964,3774706966,3771255588,0,internal_timestamp,517.2299805,465029,1562266788,5.68900013,3.352339935,34.10231378,1029.270835,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('176',)",3771255608,5,33.41870117,3774706964,3774706966,3771255608,0,internal_timestamp,522.5900269,481061,1562266808,5.556200027,3.341870117,34.1150161,1029.323139,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('177',)",3771255628,5,33.31549835,3774706964,3774706966,3771255628,0,internal_timestamp,527.9500122,467088,1562266828,5.416699886,3.331549835,34.13612214,1029.382789,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('178',)",3771255648,5,33.28039932,3774706964,3774706966,3771255648,0,internal_timestamp,533.210022,462560,1562266848,5.371099949,3.328039932,34.13971102,1029.415745,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('179',)",3771255668,5,33.26169968,3774706964,3774706966,3771255668,0,internal_timestamp,538.4899902,479442,1562266868,5.345900059,3.326169968,34.14130129,1029.444536,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('180',)",3771255688,5,33.23669815,3774706964,3774706966,3771255688,0,internal_timestamp,543.7800293,478765,1562266888,5.310299873,3.323669815,34.14623959,1029.477367,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('181',)",3771255709,5,33.21569824,3774706964,3774706966,3771255709,0,internal_timestamp,549.0100098,508856,1562266908,5.279200077,3.321569824,34.15120803,1029.509352,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('182',)",3771255728,5,33.17819977,3774706964,3774706966,3771255728,0,internal_timestamp,554.2299805,478928,1562266928,5.227799892,3.317819977,34.15793614,1029.545314,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('183',)",3771255748,5,33.14509964,3774706964,3774706966,3771255748,0,internal_timestamp,559.4500122,479441,1562266948,5.179399967,3.314509964,34.16664228,1029.582429,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('184',)",3771255768,5,33.13759995,3774706964,3774706966,3771255768,0,internal_timestamp,564.7199707,479505,1562266968,5.168499947,3.313759995,34.16650194,1029.607931,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('185',)",3771255788,5,33.1385994,3774706964,3774706966,3771255788,0,internal_timestamp,569.9500122,479391,1562266988,5.16779995,3.31385994,34.16574234,1029.631437,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('186',)",3771255808,5,33.13840103,3774706964,3774706966,3771255808,0,internal_timestamp,572.0800171,478509,1562267008,5.166600227,3.313840103,34.16567006,1029.641315,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('187',)",3771255828,5,33.1371994,3774706964,3774706966,3771255828,0,internal_timestamp,572.0900269,294523,1562267028,5.165400028,3.31371994,34.16550936,1029.64139,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('188',)",3771255848,5,33.13700104,3774706964,3774706966,3771255848,0,internal_timestamp,573.9000244,309756,1562267048,5.163499832,3.313700104,34.16630963,1029.650578,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('189',)",3771255868,5,33.13700104,3774706964,3774706966,3771255868,0,internal_timestamp,578.0300293,293585,1562267068,5.161099911,3.313700104,34.16668556,1029.670146,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('190',)",3771255885,5,33.13759995,3774706964,3774706966,3771255885,0,internal_timestamp,578.039978,307218,1562267085,5.161799908,3.313759995,34.16665466,1029.670076,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('191',)",3771259248,5,33.10760117,3774706964,3774706966,3771259248,0,internal_timestamp,578.4400024,329117,1562270448,5.123400211,3.310760117,34.171145,1029.680431,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('192',)",3771259268,5,33.10789871,3774706964,3774706966,3771259268,0,internal_timestamp,576.789978,328375,1562270468,5.124700069,3.310789871,34.17098901,1029.672563,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('193',)",3771259288,5,33.11339951,3774706964,3774706966,3771259288,0,internal_timestamp,571.9000244,329844,1562270488,5.135399818,3.311339951,34.16885356,1029.647042,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('194',)",3771259308,5,33.11830139,3774706964,3774706966,3771259308,0,internal_timestamp,566.6599731,322889,1562270508,5.145500183,3.311830139,34.16681741,1029.620067,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('195',)",3771259328,5,33.11439896,3774706964,3774706966,3771259328,0,internal_timestamp,561.4299927,332232,1562270528,5.143400192,3.311439896,34.1671003,1029.596543,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('196',)",3771259348,5,33.1283989,3774706964,3774706966,3771259348,0,internal_timestamp,556.2199707,331913,1562270548,5.165599823,3.31283989,34.16316638,1029.566642,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('197',)",3771259368,5,33.19400024,3774706964,3774706966,3771259368,0,internal_timestamp,551.0300293,332368,1562270568,5.258699894,3.319400024,34.14621802,1029.517366,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('198',)",3771259388,5,33.22280121,3774706964,3774706966,3771259388,0,internal_timestamp,545.7600098,329510,1562270588,5.299499989,3.322280121,34.14034346,1029.483221,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('199',)",3771259408,5,33.26910019,3774706964,3774706966,3771259408,0,internal_timestamp,540.5,349635,1562270608,5.363299847,3.326910019,34.13110416,1029.443448,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('200',)",3771259428,5,33.30590057,3774706964,3774706966,3771259428,0,internal_timestamp,535.2199707,328673,1562270628,5.413799763,3.330590057,34.12451435,1029.40739,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('201',)",3771259448,5,33.35580063,3774706964,3774706966,3771259448,0,internal_timestamp,529.9299927,331523,1562270648,5.482299805,3.335580063,34.1146146,1029.366286,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
