obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('130',)",3723303911,8,3.615040064,3742914163,3742914163,3723303911,0,internal_timestamp,75.52700043,1514315111,33.05110168,0,9.931300163,1025.789076,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('131',)",3723303911,8,3.615050077,3742914163,3742914163,3723303911,0,internal_timestamp,75.53199768,1514315111,33.05120087,0,9.931300163,1025.789176,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('132',)",3723303911,8,3.615060091,3742914163,3742914163,3723303911,0,internal_timestamp,75.53299713,1514315111,33.05130005,0,9.931300163,1025.789258,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('133',)",3723303911,8,3.615070105,3742914163,3742914163,3723303911,0,internal_timestamp,75.54199982,1514315111,33.05130005,0,9.931400299,1025.789282,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('134',)",3723303912,8,3.615060091,3742914163,3742914163,3723303912,0,internal_timestamp,75.54199982,1514315112,33.05130005,0,9.931400299,1025.789282,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('135',)",3723303912,8,3.615050077,3742914163,3742914163,3723303912,0,internal_timestamp,75.54199982,1514315112,33.05110168,0,9.931400299,1025.789127,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('136',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.5510025,1514315112,33.05110168,0,9.931400299,1025.789168,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('137',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.55500031,1514315112,33.05110168,0,9.931300163,1025.789203,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('138',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.55999756,1514315112,33.05110168,0,9.931300163,1025.789226,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('139',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.56500244,1514315112,33.05110168,0,9.931300163,1025.789248,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('140',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.56500244,1514315112,33.05099869,0,9.931400299,1025.789151,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('141',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.56999969,1514315112,33.05089951,0,9.931500435,1025.78908,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('142',)",3723303912,8,3.615050077,3742914163,3742914163,3723303912,0,internal_timestamp,75.57299805,1514315112,33.05089951,0,9.931599617,1025.789077,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('143',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.58000183,1514315112,33.05080032,0,9.931599617,1025.789031,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('144',)",3723303912,8,3.61503005,3742914163,3742914163,3723303912,0,internal_timestamp,75.57900238,1514315112,33.05070114,0,9.931599617,1025.78895,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('145',)",3723303912,8,3.61503005,3742914163,3742914163,3723303912,0,internal_timestamp,75.58200073,1514315112,33.05070114,0,9.931599617,1025.788963,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('146',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.58799744,1514315112,33.05080032,0,9.931599617,1025.789068,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('147',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.58899689,1514315112,33.05089951,0,9.931500435,1025.789166,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('148',)",3723303912,8,3.615040064,3742914163,3742914163,3723303912,0,internal_timestamp,75.59300232,1514315112,33.05099869,0,9.931400299,1025.789279,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('149',)",3723303912,8,3.615020037,3742914163,3742914163,3723303912,0,internal_timestamp,75.59700012,1514315112,33.05080032,0,9.931400299,1025.789142,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('150',)",3723303912,8,3.614989996,3742914163,3742914163,3723303912,0,internal_timestamp,75.59799957,1514315112,33.05059814,0,9.931300163,1025.789006,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('151',)",3723303912,8,3.614969969,3742914163,3742914163,3723303912,0,internal_timestamp,75.60600281,1514315112,33.05039978,0,9.931300163,1025.788887,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('152',)",3723303912,8,3.614979982,3742914163,3742914163,3723303912,0,internal_timestamp,75.60700226,1514315112,33.05039978,0,9.931300163,1025.788892,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('153',)",3723303912,8,3.614989996,3742914163,3742914163,3723303912,0,internal_timestamp,75.60399628,1514315112,33.05049896,0,9.931300163,1025.788956,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('154',)",3723303912,8,3.61500001,3742914163,3742914163,3723303912,0,internal_timestamp,75.60900116,1514315112,33.05070114,0,9.931300163,1025.789136,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('155',)",3723303912,8,3.615010023,3742914163,3742914163,3723303912,0,internal_timestamp,75.60800171,1514315112,33.05080032,0,9.931300163,1025.789209,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('156',)",3723303912,8,3.61503005,3742914163,3742914163,3723303912,0,internal_timestamp,75.61100006,1514315112,33.05099869,0,9.931300163,1025.789377,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('157',)",3723303912,8,3.615060091,3742914163,3742914163,3723303912,0,internal_timestamp,75.60900116,1514315112,33.05139923,0,9.931200027,1025.789698,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('158',)",3723303913,8,3.615080118,3742914163,3742914163,3723303913,0,internal_timestamp,75.61399841,1514315113,33.05170059,0,9.931099892,1025.789972,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('159',)",3723303913,8,3.615080118,3742914163,3742914163,3723303913,0,internal_timestamp,75.61100006,1514315113,33.05170059,0,9.930999756,1025.789975,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('160',)",3723303913,8,3.615050077,3742914163,3742914163,3723303913,0,internal_timestamp,75.61199951,1514315113,33.05149841,0,9.930999756,1025.789822,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('161',)",3723303913,8,3.615020037,3742914163,3742914163,3723303913,0,internal_timestamp,75.61100006,1514315113,33.05120087,0,9.930999756,1025.789585,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('162',)",3723303913,8,3.61500001,3742914163,3742914163,3723303913,0,internal_timestamp,75.61499786,1514315113,33.05099869,0,9.930999756,1025.789446,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('163',)",3723303913,8,3.615020037,3742914163,3742914163,3723303913,0,internal_timestamp,75.61299896,1514315113,33.05110168,0,9.931099892,1025.7895,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('164',)",3723303913,8,3.61503005,3742914163,3742914163,3723303913,0,internal_timestamp,75.61000061,1514315113,33.05110168,0,9.931200027,1025.78947,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('165',)",3723303913,8,3.61503005,3742914163,3742914163,3723303913,0,internal_timestamp,75.61000061,1514315113,33.05110168,0,9.931300163,1025.789453,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('166',)",3723303913,8,3.61503005,3742914163,3742914163,3723303913,0,internal_timestamp,75.60800171,1514315113,33.05099869,0,9.931300163,1025.789364,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('167',)",3723303913,8,3.615010023,3742914163,3742914163,3723303913,0,internal_timestamp,75.60299683,1514315113,33.05080032,0,9.931400299,1025.789169,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('168',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.59799957,1514315114,33.05070114,0,9.931400299,1025.789069,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('169',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.59500122,1514315114,33.05080032,0,9.931300163,1025.78915,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('170',)",3723303914,8,3.61500001,3742914163,3742914163,3723303914,0,internal_timestamp,75.58999634,1514315114,33.05070114,0,9.931300163,1025.78905,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('171',)",3723303914,8,3.61500001,3742914163,3742914163,3723303914,0,internal_timestamp,75.58599854,1514315114,33.05070114,0,9.931300163,1025.789032,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('172',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.58499908,1514315114,33.05080032,0,9.931300163,1025.789104,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('173',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.58399963,1514315114,33.05080032,0,9.931300163,1025.7891,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('174',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.57900238,1514315114,33.05080032,0,9.931300163,1025.789077,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('175',)",3723303914,8,3.615020037,3742914163,3742914163,3723303914,0,internal_timestamp,75.57099915,1514315114,33.05089951,0,9.931300163,1025.789118,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('176',)",3723303914,8,3.615020037,3742914163,3742914163,3723303914,0,internal_timestamp,75.56700134,1514315114,33.05089951,0,9.931200027,1025.789117,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('177',)",3723303914,8,3.615010023,3742914163,3742914163,3723303914,0,internal_timestamp,75.56300354,1514315114,33.05089951,0,9.931200027,1025.789098,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('178',)",3723303914,8,3.614989996,3742914163,3742914163,3723303914,0,internal_timestamp,75.55899811,1514315114,33.05070114,0,9.931200027,1025.788925,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('179',)",3723303914,8,3.614959955,3742914163,3742914163,3723303914,0,internal_timestamp,75.55599976,1514315114,33.05039978,0,9.931099892,1025.788693,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('180',)",3723303914,8,3.614919901,3742914163,3742914163,3723303914,0,internal_timestamp,75.54599762,1514315114,33.05009842,0,9.931099892,1025.788413,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('181',)",3723303914,8,3.614909887,3742914163,3742914163,3723303914,0,internal_timestamp,75.54299927,1514315114,33.04999924,0,9.931099892,1025.788322,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('182',)",3723303914,8,3.614900112,3742914163,3742914163,3723303914,0,internal_timestamp,75.53700256,1514315114,33.04990005,0,9.930999756,1025.788234,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('183',)",3723303914,8,3.614919901,3742914163,3742914163,3723303914,0,internal_timestamp,75.52799988,1514315114,33.05009842,0,9.930999756,1025.788348,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('184',)",3723303914,8,3.614929914,3742914163,3742914163,3723303914,0,internal_timestamp,75.52400208,1514315114,33.0503006,0,9.930999756,1025.788487,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('185',)",3723303914,8,3.614929914,3742914163,3742914163,3723303914,0,internal_timestamp,75.51699829,1514315114,33.05039978,0,9.930999756,1025.788533,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('186',)",3723303914,8,3.614939928,3742914163,3742914163,3723303914,0,internal_timestamp,75.5059967,1514315114,33.05039978,0,9.93089962,1025.788499,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('187',)",3723303914,8,3.614939928,3742914163,3742914163,3723303914,0,internal_timestamp,75.4980011,1514315114,33.05039978,0,9.93089962,1025.788463,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('188',)",3723303915,8,3.614949942,3742914163,3742914163,3723303915,0,internal_timestamp,75.49299622,1514315115,33.05059814,0,9.93089962,1025.788595,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('189',)",3723303916,8,3.614959955,3742914163,3742914163,3723303916,0,internal_timestamp,75.48100281,1514315116,33.05080032,0,9.93089962,1025.788698,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('190',)",3723303916,8,3.614969969,3742914163,3742914163,3723303916,0,internal_timestamp,75.47000122,1514315116,33.05089951,0,9.93089962,1025.788725,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('191',)",3723303916,8,3.614969969,3742914163,3742914163,3723303916,0,internal_timestamp,75.46499634,1514315116,33.05089951,0,9.930800438,1025.788719,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('192',)",3723303916,8,3.614959955,3742914163,3742914163,3723303916,0,internal_timestamp,75.45600128,1514315116,33.05080032,0,9.930800438,1025.788601,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('193',)",3723303916,8,3.614919901,3742914163,3742914163,3723303916,0,internal_timestamp,75.44400024,1514315116,33.05049896,0,9.930800438,1025.788311,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('194',)",3723303917,8,3.614909887,3742914163,3742914163,3723303917,0,internal_timestamp,75.43699646,1514315117,33.0503006,0,9.930800438,1025.788125,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('195',)",3723303917,8,3.614900112,3742914163,3742914163,3723303917,0,internal_timestamp,75.42500305,1514315117,33.05020142,0,9.93089962,1025.787976,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('196',)",3723303917,8,3.614909887,3742914163,3742914163,3723303917,0,internal_timestamp,75.41500092,1514315117,33.04999924,0,9.931099892,1025.787739,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('197',)",3723303917,8,3.614939928,3742914163,3742914163,3723303917,0,internal_timestamp,75.40299988,1514315117,33.05009842,0,9.931400299,1025.787712,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('198',)",3723303917,8,3.614969969,3742914163,3742914163,3723303917,0,internal_timestamp,75.38800049,1514315117,33.05009842,0,9.931699753,1025.787593,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('199',)",3723303917,8,3.61500001,3742914163,3742914163,3723303917,0,internal_timestamp,75.3769989,1514315117,33.04999924,0,9.932100296,1025.787399,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('200',)",3723303917,8,3.61503005,3742914163,3742914163,3723303917,0,internal_timestamp,75.36599731,1514315117,33.05009842,0,9.93239975,1025.787376,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('201',)",3723303917,8,3.615070105,3742914163,3742914163,3723303917,0,internal_timestamp,75.35600281,1514315117,33.05009842,0,9.932800293,1025.787264,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('202',)",3723303917,8,3.615080118,3742914163,3742914163,3723303917,0,internal_timestamp,75.34400177,1514315117,33.04990005,0,9.933099747,1025.787004,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('203',)",3723303918,8,3.615089893,3742914163,3742914163,3723303918,0,internal_timestamp,75.33100128,1514315118,33.04980087,0,9.933400154,1025.786817,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('204',)",3723303918,8,3.615099907,3742914163,3742914163,3723303918,0,internal_timestamp,75.31700134,1514315118,33.04970169,0,9.933600426,1025.786643,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('205',)",3723303918,8,3.615109921,3742914163,3742914163,3723303918,0,internal_timestamp,75.3030014,1514315118,33.04980087,0,9.933699608,1025.78664,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('206',)",3723303918,8,3.615129948,3742914163,3742914163,3723303918,0,internal_timestamp,75.29100037,1514315118,33.04999924,0,9.933699608,1025.78674,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('207',)",3723303918,8,3.615159988,3742914163,3742914163,3723303918,0,internal_timestamp,75.27999878,1514315118,33.0503006,0,9.933600426,1025.786942,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('208',)",3723303918,8,3.615159988,3742914163,3742914163,3723303918,0,internal_timestamp,75.26499939,1514315118,33.05039978,0,9.933600426,1025.786951,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('209',)",3723303918,8,3.615149975,3742914163,3742914163,3723303918,0,internal_timestamp,75.25099945,1514315118,33.05039978,0,9.93350029,1025.786904,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('210',)",3723303918,8,3.615139961,3742914163,3742914163,3723303918,0,internal_timestamp,75.23500061,1514315118,33.0503006,0,9.933400154,1025.78677,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('211',)",3723303918,8,3.615109921,3742914163,3742914163,3723303918,0,internal_timestamp,75.22200012,1514315118,33.05009842,0,9.933400154,1025.786553,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('212',)",3723303918,8,3.615099907,3742914163,3742914163,3723303918,0,internal_timestamp,75.20899963,1514315118,33.04999924,0,9.933300018,1025.786434,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('213',)",3723303918,8,3.615080118,3742914163,3742914163,3723303918,0,internal_timestamp,75.19200134,1514315118,33.04999924,0,9.933099747,1025.78639,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('214',)",3723303918,8,3.615080118,3742914163,3742914163,3723303918,0,internal_timestamp,75.1760025,1514315118,33.05020142,0,9.932900429,1025.786508,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('215',)",3723303918,8,3.615070105,3742914163,3742914163,3723303918,0,internal_timestamp,75.16400146,1514315118,33.0503006,0,9.932700157,1025.786564,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('216',)",3723303918,8,3.615060091,3742914163,3742914163,3723303918,0,internal_timestamp,75.14900208,1514315118,33.0503006,0,9.932600021,1025.786513,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('217',)",3723303918,8,3.615050077,3742914163,3742914163,3723303918,0,internal_timestamp,75.13200378,1514315118,33.05009842,0,9.932700157,1025.786261,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('218',)",3723303918,8,3.615040064,3742914163,3742914163,3723303918,0,internal_timestamp,75.11199951,1514315118,33.04990005,0,9.932900429,1025.785982,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('219',)",3723303918,8,3.615050077,3742914163,3742914163,3723303918,0,internal_timestamp,75.09899902,1514315118,33.04980087,0,9.933099747,1025.785812,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('220',)",3723303918,8,3.615070105,3742914163,3742914163,3723303918,0,internal_timestamp,75.08100128,1514315118,33.04990005,0,9.933199883,1025.785791,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
"('221',)",3723303918,8,3.615070105,3742914163,3742914163,3723303918,0,internal_timestamp,75.06400299,1514315118,33.04999924,0,9.933099747,1025.785807,29,13,29,29,29,29,29,13,29,29,44.64102,-124.30216
