obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('860',)",3659308751,2,32.20619965,3746541022,3746541022,3659308751,0,internal_timestamp,963.0599976,790337,1450319950,3.717900038,3.220619965,34.37457228,1031.782652,29,29,29,29,1,0,29,13,29,13,29,29,44.52757,-125.38075
"('861',)",3659308762,2,32.19990158,3746541022,3746541022,3659308762,0,internal_timestamp,965.9199829,800793,1450319961,3.707900047,3.219990158,34.37608495,1031.798185,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('862',)",3659308773,2,32.19760132,3746541022,3746541022,3659308773,0,internal_timestamp,969.039978,801990,1450319972,3.702899933,3.219760132,34.3769896,1031.813811,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('863',)",3659308784,2,32.19049835,3746541022,3746541022,3659308784,0,internal_timestamp,972.1799927,800031,1450319983,3.692100048,3.219049835,34.37823995,1031.830519,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('864',)",3659308795,2,32.19290161,3746541022,3746541022,3659308795,0,internal_timestamp,975.289978,802334,1450319994,3.691400051,3.219290161,34.38024228,1031.846433,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('865',)",3659308806,2,32.1908989,3746541022,3746541022,3659308806,0,internal_timestamp,978.0499878,800687,1450320005,3.684999943,3.21908989,34.38314536,1031.862159,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('866',)",3659308817,2,32.18050003,3746541022,3746541022,3659308817,0,internal_timestamp,979.0900269,798825,1450320016,3.670599937,3.218050003,34.38531079,1031.870412,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('867',)",3659308828,2,32.17900085,3746541022,3746541022,3659308828,0,internal_timestamp,981.2999878,805495,1450320027,3.667500019,3.217900085,34.3856454,1031.881183,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('868',)",3659308839,2,32.17639923,3746541022,3746541022,3659308839,0,internal_timestamp,984.3200073,803556,1450320038,3.662699938,3.217639923,34.38603527,1031.895919,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('869',)",3659308850,2,32.1711998,3746541022,3746541022,3659308850,0,internal_timestamp,987.5,802778,1450320049,3.654900074,3.21711998,34.38639246,1031.911731,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('870',)",3659308861,2,32.16999817,3746541022,3746541022,3659308861,0,internal_timestamp,990.7000122,802725,1450320060,3.652199984,3.216999817,34.38616005,1031.92654,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('871',)",3659308872,2,32.16999817,3746541022,3746541022,3659308872,0,internal_timestamp,993.8900146,802751,1450320071,3.649800062,3.216999817,34.38704657,1031.942148,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('872',)",3659308883,2,32.16880035,3746541022,3746541022,3659308883,0,internal_timestamp,997.039978,807770,1450320082,3.645299912,3.216880035,34.38872514,1031.958457,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('873',)",3659308894,2,32.16120148,3746541022,3746541022,3659308894,0,internal_timestamp,1000.159973,808886,1450320093,3.633399963,3.216120148,34.39054668,1031.975655,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('874',)",3659308905,2,32.16080093,3746541022,3746541022,3659308905,0,internal_timestamp,1003.299988,806590,1450320104,3.630599976,3.216080093,34.39140173,1031.991058,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('875',)",3659308916,2,32.15589905,3746541022,3746541022,3659308916,0,internal_timestamp,1006.5,805711,1450320115,3.620800018,3.215589905,34.39419319,1032.009127,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('876',)",3659308927,2,32.15530014,3746541022,3746541022,3659308927,0,internal_timestamp,1009.590027,813424,1450320126,3.618400097,3.215530014,34.39442039,1032.023755,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('877',)",3659308938,2,32.15539932,3746541022,3746541022,3659308938,0,internal_timestamp,1012.77002,811731,1450320137,3.615799904,3.215539932,34.39564122,1032.039596,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('878',)",3659308949,2,32.14379883,3746541022,3746541022,3659308949,0,internal_timestamp,1015.969971,809897,1450320148,3.600399971,3.214379883,34.39632456,1032.056686,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('879',)",3659308960,2,32.14260101,3746541022,3746541022,3659308960,0,internal_timestamp,1019.039978,808754,1450320159,3.596299887,3.214260101,34.39762798,1032.072273,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('880',)",3659308971,2,32.15159988,3746541022,3746541022,3659308971,0,internal_timestamp,1022.22998,810312,1450320170,3.601999998,3.215159988,34.40074811,1032.08863,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('881',)",3659308982,2,32.15090179,3746541022,3746541022,3659308982,0,internal_timestamp,1025.400024,818237,1450320181,3.598799944,3.215090179,34.4016548,1032.104248,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('882',)",3659308993,2,32.14889908,3746541022,3746541022,3659308993,0,internal_timestamp,1028.52002,815594,1450320192,3.594899893,3.214889908,34.40176789,1032.119098,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('883',)",3659309004,2,32.13949966,3746541022,3746541022,3659309004,0,internal_timestamp,1031.72998,812767,1450320203,3.58100009,3.213949966,34.40349602,1032.136872,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('884',)",3659309015,2,32.13430023,3746541022,3746541022,3659309015,0,internal_timestamp,1034.829956,811220,1450320214,3.571500063,3.213430023,34.40567393,1032.153952,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('885',)",3659309026,2,32.12149811,3746541022,3746541022,3659309026,0,internal_timestamp,1037.910034,821234,1450320225,3.554399967,3.212149811,34.40676624,1032.171024,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('886',)",3659309037,2,32.11489868,3746541022,3746541022,3659309037,0,internal_timestamp,1041.140015,818393,1450320236,3.545300007,3.211489868,34.40679282,1032.18695,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('887',)",3659309048,2,32.09999847,3746541022,3746541022,3659309048,0,internal_timestamp,1044.329956,816884,1450320247,3.526400089,3.209999847,34.40721152,1032.204214,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('888',)",3659309059,2,32.07849884,3746541022,3746541022,3659309059,0,internal_timestamp,1047.52002,815759,1450320258,3.501199961,3.207849884,34.4063597,1032.22125,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('889',)",3659309070,2,32.07600021,3746541022,3746541022,3659309070,0,internal_timestamp,1050.709961,814755,1450320269,3.497400045,3.207600021,34.40573999,1032.235828,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('890',)",3659309081,2,32.07170105,3746541022,3746541022,3659309081,0,internal_timestamp,1053.869995,823637,1450320280,3.489200115,3.207170105,34.40759724,1032.252766,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('891',)",3659309092,2,32.06969833,3746541022,3746541022,3659309092,0,internal_timestamp,1057.069946,822978,1450320291,3.484999895,3.206969833,34.40798302,1032.268231,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('892',)",3659309103,2,32.06549835,3746541022,3746541022,3659309103,0,internal_timestamp,1060.27002,822942,1450320302,3.476700068,3.206549835,34.41004332,1032.285524,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('893',)",3659309114,2,32.06269836,3746541022,3746541022,3659309114,0,internal_timestamp,1063.459961,823749,1450320313,3.471899986,3.206269836,34.41011223,1032.300766,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('894',)",3659309125,2,32.05199814,3746541022,3746541022,3659309125,0,internal_timestamp,1066.689941,823066,1450320324,3.45630002,3.205199814,34.41205306,1032.319001,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('895',)",3659309136,2,32.04090118,3746541022,3746541022,3659309136,0,internal_timestamp,1069.810059,823542,1450320335,3.440099955,3.204090118,34.41420448,1032.336972,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('896',)",3659309147,2,32.03480148,3746541022,3746541022,3659309147,0,internal_timestamp,1072.969971,822097,1450320346,3.431900024,3.203480148,34.41391344,1032.352211,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('897',)",3659309158,2,32.02980042,3746541022,3746541022,3659309158,0,internal_timestamp,1076.150024,830552,1450320357,3.424999952,3.202980042,34.41356057,1032.367333,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('898',)",3659309169,2,32.0102005,3746541022,3746541022,3659309169,0,internal_timestamp,1079.25,829691,1450320368,3.401400089,3.20102005,34.41332355,1032.384235,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('899',)",3659309180,2,32.01530075,3746541022,3746541022,3659309180,0,internal_timestamp,1082.410034,828469,1450320379,3.403700113,3.201530075,34.41539746,1032.400047,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('900',)",3659309191,2,32.00709915,3746541022,3746541022,3659309191,0,internal_timestamp,1085.569946,844429,1450320390,3.391400099,3.200709915,34.41689366,1032.4172,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('901',)",3659309202,2,31.99889946,3746541022,3746541022,3659309202,0,internal_timestamp,1088.680054,826092,1450320401,3.380000114,3.199889946,34.41747279,1032.433289,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('902',)",3659309213,2,32.01110077,3746541022,3746541022,3659309213,0,internal_timestamp,1091.810059,836982,1450320412,3.390799999,3.201110077,34.4191328,1032.447589,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('903',)",3659309224,2,32.02109909,3746541022,3746541022,3659309224,0,internal_timestamp,1094.969971,842420,1450320423,3.398000002,3.202109909,34.42191999,1032.463355,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('904',)",3659309235,2,32.0182991,3746541022,3746541022,3659309235,0,internal_timestamp,1098.130005,834644,1450320434,3.392499924,3.20182991,34.42273912,1032.479135,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('905',)",3659309246,2,32.0094986,3746541022,3746541022,3659309246,0,internal_timestamp,1101.280029,837224,1450320445,3.380100012,3.20094986,34.42363191,1032.495777,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('906',)",3659309257,2,32.01369858,3746541022,3746541022,3659309257,0,internal_timestamp,1104.439941,835495,1450320456,3.383100033,3.201369858,34.42389854,1032.51007,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('907',)",3659309268,2,32.00619888,3746541022,3746541022,3659309268,0,internal_timestamp,1107.550049,836703,1450320467,3.371000052,3.200619888,34.42605159,1032.527487,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('908',)",3659309279,2,31.9932003,3746541022,3746541022,3659309279,0,internal_timestamp,1110.689941,835856,1450320478,3.353100061,3.19932003,34.42770211,1032.545357,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('909',)",3659309290,2,31.97579956,3746541022,3746541022,3659309290,0,internal_timestamp,1113.829956,835011,1450320489,3.331599951,3.197579956,34.42786427,1032.562493,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('910',)",3659309301,2,31.96940041,3746541022,3746541022,3659309301,0,internal_timestamp,1116.939941,835504,1450320500,3.322799921,3.196940041,34.42786711,1032.5778,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('911',)",3659309312,2,31.96520042,3746541022,3746541022,3659309312,0,internal_timestamp,1120.050049,835565,1450320511,3.315599918,3.196520042,34.42882119,1032.593661,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('912',)",3659309323,2,31.96610069,3746541022,3746541022,3659309323,0,internal_timestamp,1123.209961,837223,1450320522,3.3118999,3.196610069,34.43217898,1032.611215,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('913',)",3659309334,2,31.97380066,3746541022,3746541022,3659309334,0,internal_timestamp,1126.349976,839086,1450320533,3.317100048,3.197380066,34.4343377,1032.626635,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('914',)",3659309345,2,31.97089958,3746541022,3746541022,3659309345,0,internal_timestamp,1129.51001,840852,1450320544,3.309400082,3.197089958,34.437348,1032.644407,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('915',)",3659309356,2,31.95529938,3746541022,3746541022,3659309356,0,internal_timestamp,1132.640015,858196,1450320555,3.286799908,3.195529938,34.44082481,1032.664244,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('916',)",3659309367,2,31.95299912,3746541022,3746541022,3659309367,0,internal_timestamp,1135.810059,842119,1450320566,3.282999992,3.195299912,34.44045211,1032.678912,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('917',)",3659309378,2,31.94729996,3746541022,3746541022,3659309378,0,internal_timestamp,1138.920044,842386,1450320577,3.273499966,3.194729996,34.44202947,1032.695545,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('918',)",3659309389,2,31.94440079,3746541022,3746541022,3659309389,0,internal_timestamp,1142.040039,843640,1450320588,3.268100023,3.194440079,34.44264662,1032.71096,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('919',)",3659309400,2,31.94059944,3746541022,3746541022,3659309400,0,internal_timestamp,1145.160034,844089,1450320599,3.260799885,3.194059944,34.4441805,1032.727333,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('920',)",3659309411,2,31.93650055,3746541022,3746541022,3659309411,0,internal_timestamp,1148.290039,845909,1450320610,3.254199982,3.193650055,34.44461663,1032.742798,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('921',)",3659309422,2,31.93330002,3746541022,3746541022,3659309422,0,internal_timestamp,1151.459961,844119,1450320621,3.24909997,3.193330002,34.44453217,1032.757851,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('922',)",3659309433,2,31.92810059,3746541022,3746541022,3659309433,0,internal_timestamp,1154.640015,844852,1450320632,3.24090004,3.192810059,34.44530601,1032.774007,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('923',)",3659309444,2,31.92230034,3746541022,3746541022,3659309444,0,internal_timestamp,1157.810059,844175,1450320643,3.231899977,3.192230034,34.44620589,1032.790316,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('924',)",3659309455,2,31.91959953,3746541022,3746541022,3659309455,0,internal_timestamp,1160.890015,845563,1450320654,3.226700068,3.191959953,34.44687141,1032.80556,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('925',)",3659309466,2,31.91650009,3746541022,3746541022,3659309466,0,internal_timestamp,1164.079956,855576,1450320665,3.22059989,3.191650009,34.44795009,1032.821743,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('926',)",3659309477,2,31.90539932,3746541022,3746541022,3659309477,0,internal_timestamp,1167.25,845010,1450320676,3.20539999,3.190539932,34.44901347,1032.838942,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('927',)",3659309488,2,31.89900017,3746541022,3746541022,3659309488,0,internal_timestamp,1170.339966,845511,1450320687,3.194400072,3.189900017,34.45133923,1032.856254,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('928',)",3659309499,2,31.89459991,3746541022,3746541022,3659309499,0,internal_timestamp,1173.5,855048,1450320698,3.186100006,3.189459991,34.45318736,1032.873177,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('929',)",3659309510,2,31.89299965,3746541022,3746541022,3659309510,0,internal_timestamp,1176.589966,854743,1450320709,3.182899952,3.189299965,34.45306436,1032.887596,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('930',)",3659309521,2,31.88949966,3746541022,3746541022,3659309521,0,internal_timestamp,1179.76001,854288,1450320720,3.176000118,3.188949966,34.45451468,1032.904077,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('931',)",3659309532,2,31.88710022,3746541022,3746541022,3659309532,0,internal_timestamp,1182.930054,858520,1450320731,3.171099901,3.188710022,34.45518158,1032.919694,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('932',)",3659309543,2,31.88730049,3746541022,3746541022,3659309543,0,internal_timestamp,1186.079956,851550,1450320742,3.169800043,3.188730049,34.45519033,1032.934256,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('933',)",3659309554,2,31.88750076,3746541022,3746541022,3659309554,0,internal_timestamp,1189.170044,861267,1450320753,3.167700052,3.188750076,34.45607217,1032.94933,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('934',)",3659309565,2,31.88409996,3746541022,3746541022,3659309565,0,internal_timestamp,1192.280029,860999,1450320764,3.161000013,3.188409996,34.45746278,1032.965464,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('935',)",3659309576,2,31.875,3746541022,3746541022,3659309576,0,internal_timestamp,1195.400024,860553,1450320775,3.147500038,3.1875,34.45916311,1032.982724,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('936',)",3659309587,2,31.87039948,3746541022,3746541022,3659309587,0,internal_timestamp,1198.550049,861380,1450320786,3.139899969,3.187039948,34.46004004,1032.998746,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('937',)",3659309598,2,31.86730003,3746541022,3746541022,3659309598,0,internal_timestamp,1201.670044,860753,1450320797,3.134000063,3.186730003,34.46094528,1033.014442,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('938',)",3659309609,2,31.8628006,3746541022,3746541022,3659309609,0,internal_timestamp,1204.810059,859955,1450320808,3.126899958,3.18628006,34.46142218,1033.030039,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('939',)",3659309620,2,31.85770035,3746541022,3746541022,3659309620,0,internal_timestamp,1207.939941,857719,1450320819,3.118700027,3.185770035,34.46234064,1033.046074,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('940',)",3659309631,2,31.85779953,3746541022,3746541022,3659309631,0,internal_timestamp,1211,857100,1450320830,3.117599964,3.185779953,34.46206487,1033.059972,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('941',)",3659309642,2,31.84760094,3746541022,3746541022,3659309642,0,internal_timestamp,1214.130005,865212,1450320841,3.102299929,3.184760094,34.46433459,1033.077946,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('942',)",3659309653,2,31.84659958,3746541022,3746541022,3659309653,0,internal_timestamp,1217.280029,862945,1450320852,3.099900007,3.184659958,34.46405975,1033.092415,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('943',)",3659309664,2,31.84269905,3746541022,3746541022,3659309664,0,internal_timestamp,1220.400024,861138,1450320863,3.093199968,3.184269905,34.46484538,1033.108112,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('944',)",3659309675,2,31.83259964,3746541022,3746541022,3659309675,0,internal_timestamp,1223.530029,860692,1450320874,3.079299927,3.183259964,34.46575766,1033.12484,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('945',)",3659309686,2,31.80590057,3746541022,3746541022,3659309686,0,internal_timestamp,1226.660034,871593,1450320885,3.046200037,3.180590057,34.46693155,1033.144135,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
